cosmic_id,afatinib,cisplatin,dabrafenib,olaparib,palbociclib,trametinib,vismodegib
1298531,-0,-2.541350499999999,-3.0120519999999993,-2.768818499999999,-1.5408399999999993,-0.7097369999999992,-2.604325499999999
1298533,-3.565040000000001,-5.691156500000001,-3.3605620000000007,-4.432121500000001,-6.4022630000000005,-0,-3.6411525000000005
1298534,-1.3116260000000004,-3.5766745,-2.2852240000000004,-1.3711574999999998,-2.2604809999999995,-0,-0.02547049999999995
1298537,-0.6183555000000003,-0,-1.0907645000000001,-1.3579829999999995,-2.5714025,-1.8258435,-0.24525399999999964
1298538,-0,-5.1383195,-5.13551,-5.221090499999999,-2.7783639999999994,-2.4067289999999995,-3.9370404999999997
1298539,-5.160149000000001,-4.474237500000001,-1.9190560000000003,-3.8412625000000005,-3.4879790000000006,-0,-4.711672500000001
1299050,-0,-4.6775255,-3.5080799999999996,-4.6867754999999995,-5.515496,-2.249695,-4.094682499999999
1299052,-0.24077400000000004,-2.8238745,-4.75252,-3.4228765,-6.092515,-0,-4.1972805
1299059,-1.3208995000000003,-0,-2.3920605000000004,-0.8803589999999999,-0.4995855,-0.3231645000000001,-0.5944839999999996
1299062,-5.174524999999999,-4.6012995,-2.9358609999999996,-4.517808499999999,-5.2163569999999995,-0,-4.5681505
1299064,-0,-2.8992605,-1.6409439999999997,-2.4359464999999996,-1.8690689999999999,-2.6680219999999997,-2.3592705
1299070,-0,-2.4743125,-1.0695949999999996,-2.2895894999999995,-1.8876139999999997,-2.1897819999999997,-2.3138964999999994
1299075,-1.8890000000000007,-3.1042475,-0,-1.6443685000000001,-1.112781,-4.154743,-1.3747095000000003
1299078,-2.1670820000000006,-1.5345865,-0,-2.5292765,-3.8321370000000003,-1.219689,-2.2379724999999997
1299080,-7.6978860000000005,-6.7372084999999995,-0,-7.2680485,-6.430989,-1.8396899999999992,-5.332698499999999
1299081,-2.974218000000001,-2.2582645,-2.480293,-1.9280964999999997,-3.103974,-0,-1.3444034999999999
1303896,-1.0286260000000005,-1.2568894999999998,-0.9507279999999998,-1.7875845,-0,-3.298432,-0.34902349999999993
1303900,-1.0950355000000007,-2.558318,-1.4273015000000004,-1.6368349999999996,-2.8269884999999997,-2.0534545,-0
1303912,-5.740000000002965e-4,-0.0018375000000001585,-0.272945,-0.11195749999999993,-1.226266,-0,-1.6904034999999995
1322212,-0.6642230000000007,-0,-2.7000770000000003,-2.5229425,-0,-1.388336,-0
