cosmic_id,cisplatin,vismodegib,palbociclib,trametinib,dabrafenib,afatinib,olaparib
683665,0.013336499999999862,-0.049980500000000205,-1.014733,1.5998290000000002,-1.2144240000000002,-0.04549299999999956,0.5100344999999997
683667,-1.0399245,0.052569499999999714,0.46898299999999993,0,0,0.5883420000000008,-2.220446049250313e-16
684052,0,0,-0.3488180000000001,0.588555,-2.645689,0.08260400000000034,-2.3556615
684055,0,0,-2.746191,1.537609,-2.0168850000000003,-1.4356159999999996,-2.0705035
684057,-1.6677265,-0.7682545000000003,-2.153856,2.939934,-1.5732910000000002,0.37030600000000025,-1.3767185000000004
684059,-1.9210505,-1.1354205,-3.005337,1.412909,-2.066504,-1.7034689999999997,-3.1118015000000003
684062,-1.4532515,-0.9682355,-0.98665,0.985249,-1.4043260000000002,-0.7909139999999995,-0.9387525000000001
684072,-1.4812235,0.02094549999999984,-0.15900700000000012,3.281623,-0.19714900000000002,1.032648,-2.3484555
684681,0.7661734999999998,1.2982395000000002,2.473584,0.678292,1.3346030000000004,1.0257900000000006,-0.9021995
687448,0,0,0,-2.926806,-5.987915,0.3592620000000002,1.1143894999999997
687452,-1.2753955,-0.38897150000000025,1.8807639999999999,0.9487030000000001,0.2863170000000004,-1.6464839999999996,-0.5391255000000004
687455,-0.07263949999999975,0.6738204999999997,1.5456199999999998,-1.307602,-0.8203459999999998,1.3127450000000005,0.5758744999999994
687457,-0.25414249999999994,0.7162084999999996,-1.7344760000000001,0,0.46185100000000023,-1.1712989999999994,-0.1938755000000003
687459,0,0,0.5795169999999998,0.802444,1.3362480000000003,1.3723900000000002,-0.7014995000000002
687505,-1.4173775,-0.14912949999999991,2.2515780000000003,-2.572144,-0.8842599999999998,-3.6556629999999997,-1.6920845000000004
687514,-1.9855584999999998,-1.2951155,1.3548889999999998,-0.5856619999999999,-0.30826200000000004,-2.1962179999999996,0.005785499999999999
687561,0.29211750000000025,0.40636649999999985,1.602739,0.639161,0.6275079999999997,0.6763020000000006,-1.1951295000000002
687562,-1.1140554999999999,-1.1811905,1.683137,-0.115147,0,-0.24181099999999978,-2.0428295000000003
687568,-2.0824735,-0.24243650000000017,-0.8807240000000001,-1.024189,-0.8732259999999998,0.01392500000000041,-0.4686955000000004
687586,0.6458254999999999,0.014903499999999958,-1.346818,1.061718,0.7409889999999999,0.682404,-0.6147605
687588,-0.048953500000000094,0.6960274999999996,-0.364625,-0.08130400000000004,-0.022248999999999963,1.404935,-0.6436455000000003
687590,0.3203585000000002,0.8046774999999995,0.5448259999999998,-1.576683,-0.189743,-4.785138,-0.4734045
687592,-0.9476445,-0.7974375,-1.422853,-1.010222,0.5964099999999997,0.7550310000000007,-0.8990215000000004
687596,0,0,0.20811899999999994,3.358431,0.8969719999999999,1.2229090000000005,-0.38212250000000036
687600,1.0502585,0.37451349999999994,2.2962290000000003,2.678496,0.683179,0.3097100000000008,0.41189050000000016
687777,2.3831965000000004,0.49074050000000025,2.748214,0.03248799999999996,1.4468940000000003,-4.207388999999999,0.5749114999999998
687780,-1.1207865,-0.6797735,-1.7188320000000001,-1.276947,-0.6516410000000001,0.5335840000000003,-0.4398665000000004
687787,0.5289285000000001,0.24704450000000033,1.438877,0.394436,0.6926670000000001,0.2106360000000005,-0.6407975000000001
687798,1.1009065000000002,1.1367814999999997,0.6928690000000002,-0.89619,1.7407820000000003,-4.710153,-0.8313725000000001
687799,0.4390965000000002,-0.17780850000000026,0,0.955936,0.8468369999999998,-2.7655389999999995,0.3621914999999998
687802,1.3930654999999996,0.2755995000000002,-0.43156400000000006,-1.011478,0.9853360000000002,-2.477982,0.4229624999999997
687804,1.6678755,0.16701950000000032,2.075216,2.289126,0.7889140000000001,-0.5728719999999994,0.3889914999999995
687807,2.5603654999999996,-0.05525049999999965,0,1.240294,0.9458820000000001,-0.19511299999999965,1.6614164999999996
687812,0,0,-0.835693,1.079783,0.5769149999999996,0.01960900000000043,-0.1867795000000001
687815,0,0,0,2.590267,1.124726,-4.332339999999999,0.6934515000000001
687819,0.6665915,0.7735645,0.32052199999999975,2.212244,1.3921970000000004,-1.0005079999999995,-0.8429195000000003
