V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,cosmic_id
0.0576808247278247,0.124882340915976,0.0245375324804689,0.0624612944015894,0.0590310221869403,-0.100061660527966,0.100986420687503,0.14385713335737,0.375254609359583,0.0261752759491974,-0.278069957884191,-0.190401201048999,0.198702807960462,0.0252181644019311,-0.306771544729208,0.654223840659194,-0.0317201247343122,-0.963001877712681,1.08216557040519,1.91051344915278,906804
0.000340543748170052,-1.13099994553798,-0.849267079584077,0.241692503592083,-1.04869825990014,0.300761246083291,-0.626529974621297,-0.791751666256723,0.0634497528122106,-0.874645296221647,0.235843523785723,-0.889149259803992,0.0240445349262129,1.51579039251516,0.0585925635445515,-1.40969002519952,0.439787363732034,0.106879911617305,1.2963525017094,-9.87829167625982,910935
-0.53171609511175,-0.310326838797879,0.174161934344512,-0.123785698744585,0.374754944383518,-0.236838291193094,-0.0259262081629127,0.551759258567974,0.151018461771976,0.197788044888919,-0.0398349610566201,1.11122557454934,0.00320272909338873,0.0134819984618865,0.177336348573706,2.43461673367116,-0.294090641328932,-3.26005996821549,-2.13328099694011,1.78384468884434,906793
-0.0167817885609979,0.240040520207543,0.298137245594365,-0.153697807663277,0.178455643135813,0.117255286527788,0.139975547238112,0.363384075623533,-0.414668712985274,0.262921469452032,0.220790046393142,0.156552787367178,-0.103135856848792,-1.0108640362847,0.417115123668366,-1.31880185540149,-0.0947849714071923,2.30296686209662,-1.11268744426981,2.22647664951645,910697
-0.00162039940062791,-1.16718965966512,-0.919560694324537,0.287034129970943,-1.10148351132927,0.395008701175947,-0.652308068697595,-0.871321099750823,0.0279389865152421,-0.853984666111593,0.231852761347975,-0.941239671515766,0.0334500554859411,1.61208437112607,0.0317592132792393,-1.48293699136568,0.350263811527266,0.0461765476335231,1.28497991077193,-9.84158404428374,910934
0.0567017001535337,0.0644600176526154,-0.0458233615980733,0.0821061926540717,0.016612320645037,-0.143399731388628,0.123838862912643,0.20185002980388,0.398049196967413,-0.012811811155051,-0.302979140254756,-0.217562104720731,0.157018831233586,-0.0310241196005552,-0.292111878955267,0.51977201179806,0.0290364375401568,-0.849810825486781,0.972133006792155,1.86838763707052,910851
-0.0293080172881631,0.168080533867281,0.129592590139329,-0.0386253656358727,0.11089560093955,0.00248991124423081,0.249870256302353,0.517806316429422,-0.151092042699073,0.320631078021672,0.0781377264850578,-0.175563941226628,-0.0237026168775067,-0.992344319190574,0.0497619561575411,-0.527058944197183,0.0307443198128605,1.42358141879581,-0.753592967362388,2.30756266673627,910925
-0.186679298381377,0.660419471112427,0.453048887318127,-0.268078959750794,0.156346544606339,0.0898835651166156,0.0728818613910448,-0.139356517765087,-0.320360154270577,0.454145179385697,0.167073261864812,0.181651241320114,0.216773818090875,-0.264313364576505,-0.113833691453187,1.57503764399953,-0.402666676999615,-0.276821735345081,-1.36084315135874,1.83191502112749,905948
-0.0905001376911962,0.245111347642047,0.243975321437125,-0.22008075351776,0.146734359412366,0.045548679950284,0.233665395032784,-0.0327898282740504,-0.279108738956841,0.291992959389186,0.0799958925443967,0.40430508395227,0.0254867615448878,-0.377012498955199,0.0939562291828783,0.0419048530259632,-0.307306743906059,0.101132934170814,-1.00363478453626,1.7513314619222,905949
0.467850182600346,-0.220554409518223,0.0582190821615853,0.424236637314317,-0.0842823410387128,-0.0452355196865227,-0.0744533418068183,0.253431901130545,0.795327361282575,-0.457644165776366,-0.753739553137601,-0.595487941517054,0.384041996989743,0.229146345675263,-0.6164940215558,0.770769469862119,0.0562462968598696,-1.67341332448832,2.40857099933341,1.92588039380439,684052
-0.159685387861318,0.729929552659879,0.486605288539322,-0.276034462706995,0.141453255170494,0.122358325479494,0.013596414299356,-0.235627538410646,-0.308776815206614,0.413668734146122,0.170942954111333,0.183752747401812,0.254024271544208,-0.163556176322079,-0.132210456354365,1.63207472792639,-0.424355275331554,-0.199988693326059,-1.28254937639509,1.76068650106366,910920
0.197282444258494,0.0656828038209919,0.0233185576923803,0.192165203213051,0.0989239312491566,-0.0772649786050623,-0.184996532926713,0.275964952424793,0.199016069896235,-0.315473687249753,-0.0705161900601119,-0.119986351884815,-0.0644050127828608,-0.13859646484461,0.0154936724133195,-0.93325042053737,0.0478761182118651,1.01703388417367,0.806292504769751,2.08983024870212,906791
-0.194900212114956,0.578430156771705,0.418341092246582,-0.260727598693403,0.128300245641561,0.100391549637227,0.106739028842052,-0.097762683361702,-0.347155527511911,0.484019309579022,0.158295448324371,0.304496571441401,0.167953994076327,-0.302313358187329,-0.0453655589286396,1.36223861863941,-0.407976693787155,-0.169048092474741,-1.43355968628883,1.78942024250505,905950
0.0548656627521358,0.0648871359007326,0.077215560508231,0.0720492739031044,0.0435055634744324,0.022293485120648,-0.045898546133699,0.156019659474921,0.06108941038952,-0.217688799286094,-0.0928805224179077,0.0961226994058759,-0.0142910987152493,-0.0500593877398273,0.17401628669508,-1.56065538285894,0.00161947033923943,1.25364264536988,0.802077143555337,1.86142621125591,906790
0.447026665295413,-0.536944291472863,-0.455490198081893,0.233463037747588,-0.569407104160437,0.207598370374445,-0.356731949987586,-0.82945643079298,-0.194448650243361,-0.667701525310672,0.0591777590996497,-0.485737637090241,-0.497654730632203,1.3140633486429,-0.0353764760777559,-0.864121571542081,0.655244025272012,0.357243815185366,0.956345904794446,-9.6280213594599,910944
0.588583638766076,-0.452249707989358,-0.323790871859389,0.363812160808213,-0.232454492949393,0.28087526800058,-0.264716930773425,-0.905464334767605,-0.415637056523002,-0.387910460918716,-0.0663087115256717,-0.434800327729064,-0.65915046547269,1.48843438753245,-0.221586265297905,-0.691259020264014,0.652533806026709,0.303769157324883,0.759280096401943,-9.83397863362397,1295740
-0.219642559701583,0.277610660669224,0.209380683242364,-0.0757661362796411,0.11625535942912,-0.0666539127985604,0.270080168223227,0.373882705243979,-0.0873873497522982,0.48822349999185,0.0165275425278602,-0.0874974317501974,0.125067588418665,-0.691704490516431,-0.165416623516357,0.949584382986596,-0.127744629154566,-0.443769596727474,-0.921643944119681,2.21924354776563,910933
0.0796097649382659,-1.18933100327147,-0.972900313810525,0.37032109655887,-1.08636876442165,0.46834983473809,-0.593647716038883,-1.06356334496322,-0.0619655788683065,-0.768572096592383,0.169635040795506,-0.868280804828908,-0.0539496974416487,1.76158255881443,-0.0382700465275027,-1.43281977221927,0.262340591156945,0.00986049646269749,1.17076609338905,-9.85523557717756,1295741
0.098202034531031,0.231999624062011,-0.0339529905679331,0.00817538943057598,0.0412466357635519,-0.0892158865981796,0.0401369132822715,0.173705353022819,0.390088774845444,-0.008888504616829,-0.286154990608023,-0.25184591708632,0.0939073944382028,-0.12765329139062,-0.298257822243004,0.559169681288338,-0.0400233961824153,-0.757102046418633,1.03188181797284,1.93688167470291,910781
0.0833290942696827,-1.19164525340233,-0.793673606890419,0.384929423069287,-0.895989436271985,0.462448556319949,-0.521401067329441,-1.20587663376189,-0.0622535318899425,-0.726188695763003,-0.038054656626974,-0.649581456558783,-0.135499808741155,1.84483003960298,-0.0867013163491009,-1.22362625028947,0.210441910115561,-0.0572214851771171,1.03230770744518,-10.0339810232581,906765
-0.202170865225667,0.0680392640363512,0.126931817568491,-0.0581288939060257,0.0161017332175877,-0.0246744587257178,0.368231927367407,0.282776224178059,-0.0568374457867935,0.451058469215211,-0.0647858201634385,0.226095375288083,0.10467681266661,-0.439068754285101,-0.114377924457796,1.15604493333828,-0.172316442234273,-1.1296310162312,-1.1134051605721,1.84948769169776,1290722
-0.000189719290933477,0.168750389939694,0.19027078027731,-0.0203650733249974,0.0819786997602117,0.0473668658868535,-0.0154474030459879,0.078018526007434,-0.117554897241232,-0.0784637102637533,-0.00199318922305258,0.274986703774039,-0.0011014125855138,-0.174768670830821,0.237491097249766,-1.28106159564886,-0.117506071555503,1.20225616242232,0.189890242244106,1.82729619903825,910702
0.0427296017888081,-1.10927397293177,-0.745273258341853,0.298138353570364,-0.883740446496845,0.406871278184406,-0.575995361450229,-1.01868825760343,-0.000767038790779329,-0.804498820817745,0.0442561523244497,-0.745352865175703,-0.0697207452660699,1.7033434644589,-0.0153133518016845,-1.27090233420851,0.321499670998407,0.0111655974523999,1.14678696531229,-9.95904797227222,910687
0.319194515381067,0.0241116019493105,-0.0154821880928498,0.395430813131308,0.0514085489819036,-0.122430553559603,-0.379474478038637,0.397878535119757,0.398160880754786,-0.603459422731895,-0.145335051544721,-0.349829283448342,-0.124175773630734,-0.0381656818643614,-0.176721721068511,-1.22539179051172,0.153002277511475,1.04758327297698,1.47751140982127,2.27450936320201,910704
0.373277546517699,-0.95733544655218,-0.875356296415357,0.419865800849781,-0.849261272474746,0.359668215395418,-0.36295697352669,-1.15441098642614,-0.252165039374181,-0.539503709636418,0.031719150476053,-0.538218406917876,-0.397034176087091,1.69798822518642,-0.160102287916959,-1.05252530635444,0.363207864144647,0.132058862817149,0.890784931014526,-9.86446236919587,910705
0.039891563043323,0.14489568388095,0.225305329273195,-0.075172072970553,0.149840419066644,0.0903746758556576,0.0962988691809613,0.472457933963102,-0.305245291242401,0.177370538312663,0.194829767912212,0.0521877903290305,-0.133716346162377,-1.01298205088682,0.35387623367695,-1.3595600190749,0.00143497575459015,2.3487777110519,-0.905195159678946,2.26976862436384,753531
-0.19887782537924,0.204197125786549,0.139946540389566,-0.0769475286390852,0.0344398012176085,-0.0783728543386279,0.301842462807388,0.213353223506475,-0.0344042390367187,0.370351722483859,-0.0857259400971673,0.116099183240348,0.14388297085105,-0.218841399375284,-0.211418240883766,1.33806766578593,-0.192012178968562,-1.21192678040736,-0.849016108237055,1.79746250596781,753532
-0.166123981416767,0.710335219744283,0.481896729019333,-0.276738985909986,0.156968739833005,0.112897993239876,0.0266051718387667,-0.199968520199483,-0.313949433232652,0.42290395890387,0.178310188409286,0.170873991875964,0.239514223523943,-0.20223356767394,-0.122012660913908,1.60977349949026,-0.416006182458396,-0.202483368440892,-1.30747157677015,1.79678430082397,753533
0.0889847656721488,-1.10322792242519,-0.906374282132798,0.303548258421273,-1.03798917642635,0.364470600131918,-0.58092286920141,-0.923914209161823,-0.0375617279597169,-0.774309016684176,0.186740847070519,-0.852330399225901,-0.0715450990535193,1.61236970877222,-0.00848165413580226,-1.3883411533865,0.375774631880151,0.0854642467681001,1.19739115366461,-9.8643237930344,910919
-0.26536124225998,0.169913070574026,0.222556164856375,-0.0910055779280345,0.0842339146647309,-0.00201208625916321,0.349136979970029,0.35344161269715,-0.181216304075396,0.588142801225416,0.0495482348957259,0.196856586258296,0.0953844327440913,-0.749071016747995,-0.048793411968074,1.07561523716411,-0.187464526045388,-0.685400410359322,-1.51105088702552,2.12256280840645,924104
0.654513594459566,-0.388912882095844,-0.291269551418279,0.344495750823347,-0.207258451891095,0.252436634144371,-0.206496695862879,-0.863282519352001,-0.453817845545081,-0.366079182735243,-0.0453549452884846,-0.38167896828529,-0.72130150208782,1.45572360786239,-0.238116167346533,-0.632409494366979,0.712793885636176,0.354896185750578,0.753378809842876,-9.80930376392792,906763
0.120955832505594,0.03799236333592,-0.18324943999645,0.0527615058359548,0.202701287297836,-0.280208089497854,0.026429040746078,0.0114060439266764,0.671837124135853,-0.116263762914802,-0.360470495384927,-0.298069637820633,0.231755147359857,0.417223159256305,-0.299172121119154,0.366339263108697,0.148877638775052,-1.00616550443376,2.45590993264889,1.93091644300348,753616
-0.412406910147761,0.225598616321369,0.24399524437129,-0.156741730368602,0.139011493799776,-0.116509499370072,0.372216309645585,0.395717769404875,-0.239364170065665,0.684582315855071,0.0493720873349726,0.203227768644703,0.117284072546493,-0.721987182973731,-0.128294799910485,1.79353235093282,-0.271550501254442,-1.50409228304067,-1.84200461616985,2.18839401098237,906746
0.195402044780671,0.0126139605268139,-0.120396704622314,0.100078707440827,0.158337433132182,-0.172038220070681,-0.1868418858406,0.0414406765913159,0.3682032206768,-0.347849330117238,-0.0982202566295685,-0.056449856168207,-0.00149141050012833,0.201687874894504,0.0507676643651763,-0.879238832872405,0.14427126622818,0.589686946340218,1.59108491274888,1.92987821874811,753534
-0.047278508010098,0.198850995668291,0.190223346246901,-0.116057681496358,0.134145841511378,0.0396622557181865,0.296674626534079,0.432469814210655,-0.288881537708898,0.379407505710316,0.139412598744372,-0.0117998574908274,-0.0441936073719855,-1.06516858692611,0.117114422541708,-0.663039001792951,-0.0370404013750644,1.54650044671418,-1.07432795246102,2.23839370411393,910926
-0.334781314640313,0.365691930548011,0.307985001616131,-0.184683347341174,0.144063195060129,-0.0465576776460115,0.278060819846737,0.255105546631755,-0.260016130457286,0.620598572658517,0.0941825013293009,0.135269551866033,0.136576940280876,-0.624437845120786,-0.122179695350224,1.61083384924134,-0.290432904686529,-0.989482916151331,-1.59092243883775,2.145126814396,910698
-0.196898883210439,0.142413477521415,0.191333889766592,-0.0956001722309539,0.0585519109127143,0.014396366189518,0.328207332953994,0.250800814742003,-0.153619180172478,0.475196135694507,0.0149978843979147,0.272605798170395,0.08936766554042,-0.534624370209425,-0.0320144243469164,0.938852540077602,-0.204418180213519,-0.672967767802059,-1.28855548241761,1.92771222864541,906696
0.0373829417510781,0.188915528513365,0.234719149962254,-0.0900138525555673,0.203648160048951,0.0870861695321835,0.0514073976768782,0.433356662070454,-0.313491674923946,0.163312645048386,0.220220160894032,0.0821654620342993,-0.115939497262486,-0.984228300237244,0.413039410831024,-1.32038236584654,-0.0621705432972515,2.37280552734553,-0.947207442097333,2.27345786053199,753535
-0.313958270817782,0.34110566343687,0.280393999581179,-0.165175199191889,0.127325728304468,-0.0549195344368362,0.321974552877849,0.302046990411748,-0.255635141477066,0.613860471646524,0.0844140103692655,0.113248280717503,0.128395424886447,-0.660816067029068,-0.125243316039264,1.41855786386109,-0.266431596080012,-0.778019317221074,-1.60374182911296,2.14120604513477,1290724
0.0464142495415359,0.0993989116392252,0.162357843247274,0.00168752288631123,0.107312563742812,0.0432413069934255,0.0751518164818793,0.453761059014255,-0.15792338838573,0.0915368871034553,0.0914372946903021,-0.025275436031184,-0.103866407937935,-0.811630437532417,0.228675530583131,-1.22660174957027,0.0637512737377508,1.9753355388501,-0.416522493796499,2.21585576619171,1240121
-0.0390420609189185,0.175829014373632,0.13938877831272,-0.0489353756316202,0.12083174490034,-0.0033576417321442,0.269500613821674,0.527906670057081,-0.171200716496636,0.351387153290453,0.0912031840375825,-0.173234391807135,-0.0178052211869929,-1.04356946067951,0.0458778135393927,-0.480353067353294,0.0190716098460899,1.40340317513254,-0.852448883823438,2.32153375979926,1240122
0.409905385409156,-0.974289436059852,-1.03517406307391,0.46125406759811,-0.92591932176268,0.438515918873378,-0.365390125151033,-1.32495172756883,-0.302907964635015,-0.515288462130326,0.0563639852228162,-0.55472374361286,-0.41257167852358,1.85736116639153,-0.178700908912632,-1.1001637044854,0.313837953241038,0.119740089823075,0.869998755664939,-9.81229702286832,910706
0.0196977848544603,0.347716380941904,0.284183158380654,-0.151510430401693,0.25694157113461,0.0827677746309175,0.0326103769801774,0.277026512295288,-0.305932611471566,0.208613718933163,0.271974059371624,0.118051089744397,-0.0232623942994166,-0.701975559999435,0.4115790268459,-0.760363249910556,-0.334469866723294,1.71334163228928,-1.10624184519485,2.22696506312392,906801
0.382893820409625,-0.00412043235969642,0.0102551625040619,0.437939222759679,0.0400848002370715,-0.131154892350014,-0.445149690775741,0.4997448634886,0.415078401154095,-0.652835364102447,-0.105563723787739,-0.435661058121021,-0.182031358093294,-0.0821109986082249,-0.232547628725579,-1.19070491778591,0.144383422729492,1.04577132433388,1.52900203541332,2.39793872751037,946359
0.358228083568616,0.00584713539496651,0.0305575147011517,0.482407322333297,0.00390777063224851,-0.111716986446535,-0.454784315877509,0.4664504137853,0.435856206453668,-0.731519797788229,-0.131489722729861,-0.412390628579925,-0.161358822735005,-0.0164974828262205,-0.246098590932393,-1.34239309153073,0.159702591966859,1.08740773953793,1.66010272728844,2.37834989452087,949093
-0.335816429482407,0.42217747840872,0.294271378857159,-0.156611773939864,0.164039766618101,-0.0977202323763775,0.314533977197228,0.31068654064506,-0.222690252834488,0.645979316526615,0.0554087118543545,-0.0687888744188039,0.184884300015194,-0.758996432345536,-0.254684874080283,1.5428195225887,-0.230669359290158,-0.974806718230531,-1.44663746531062,2.24784134555731,905951
0.576140442479579,-0.468205436936993,-0.431082770231709,0.222869858956838,-0.549343307605495,0.14623465376339,-0.29593459907864,-0.798437432896172,-0.297367975924693,-0.525062464785047,0.052171533688911,-0.41516315480204,-0.614773603224004,1.26643555410859,-0.0991632621118894,-0.755423954627246,0.706814804335962,0.407303695224117,0.892676482448692,-9.60598103624336,910710
0.00453380851976132,0.133117694606276,0.086267633163045,-0.00158778476403515,0.0958053637118777,-0.000415106729916154,0.182871683443454,0.460482925241772,-0.0529357263429797,0.194458698690555,0.0259884724005689,-0.16801380097574,-0.0260777050542701,-0.767911045954307,0.0481439479946084,-0.69021534720731,0.052842553643941,1.34150408026992,-0.363649890465001,2.22194405219179,906693
0.0971301863943601,0.241551349743429,-0.00242315363641016,0.00383476620781778,0.0659513252689532,-0.0645722801082074,0.03799034347289,0.141411072297938,0.377128283190829,0.0117123199421856,-0.260522129386854,-0.257128164202955,0.117800554680077,-0.118071300734802,-0.297791992680983,0.588337027711516,-0.0695988123142939,-0.77786201812658,1.08684299170464,1.95526273865695,687505
-0.112072734209509,0.43988638357076,0.355561877581911,-0.237433354395773,0.185569231745743,0.115494708321389,0.0817182193545883,-0.0164612030116578,-0.421228188229528,0.200509547574626,0.13285452900649,0.392048844422053,0.0459488629255763,-0.407267406757705,0.379982479399775,-0.922077683498769,-0.405161913764141,1.25874302321262,-0.742540421977105,1.91314641855504,910700
-0.597902381741189,-0.326376375320226,0.199201538819993,-0.0757913695145568,0.378828339209613,-0.267703238885506,-0.159468531742929,0.533654978433751,0.194887169676242,0.0253580295430246,0.000776144748038388,1.26495511154441,-0.0796810429973117,0.25283935606121,0.158419204790304,2.53521351649131,-0.229147140601798,-3.51386240270185,-2.06320245062373,1.74854537370101,906830
-0.0412109745492399,0.229296073820747,0.22899645165407,-0.0921614676269499,0.107263839109577,0.0584942034846804,-0.0336942159093755,-0.072222077547634,-0.126030003168305,-0.0444181193402164,0.00124394263354469,0.338942496609702,0.0299738550988698,-0.0368510954707304,0.216719339933421,-0.789201783566013,-0.177650584250835,0.655401557154529,0.156388046480797,1.70658763157884,910850
-0.0850672565882062,0.236035996427455,0.164485061664953,-0.0896237101462356,0.131856041411847,-0.0276520802701629,0.304827752878469,0.397420168589296,-0.16869362612336,0.396911530373971,0.0622791839027141,-0.0909239706007507,0.0461678680906333,-0.875173855587718,-0.0221769099900549,-0.06769902790852,-0.0879949785074466,0.738725794065856,-0.914833800865839,2.21115349798169,906824
0.384945286221655,-0.991630548804644,-0.944593575262756,0.45890424321837,-0.886090594094651,0.407854849300131,-0.356428953982003,-1.24803873552904,-0.277254492464154,-0.525021924369698,0.0281343055153883,-0.536516575447191,-0.404635445853952,1.78601312410089,-0.174094772213409,-1.07876271158091,0.319918739042269,0.109855696106173,0.859975233743746,-9.86945978240064,910703
-0.0323103813952278,0.257433734371311,0.290070581342482,-0.169078800314668,0.175537027520621,0.11057209223837,0.186521258253587,0.357678197458167,-0.422548246267143,0.316484330044089,0.222036662439408,0.146533037505139,-0.0845889627134616,-1.0397220849587,0.366109164837509,-1.1485007574921,-0.111807805525059,2.12828347538101,-1.20001038289216,2.23039639619685,753538
-0.20256258943257,0.603037561104777,0.431105173077729,-0.259809279818477,0.156834200627118,0.0833362306100311,0.101361970248416,-0.0716662153244244,-0.334951740147181,0.487006540380396,0.167250655886217,0.214178274394591,0.180706672905741,-0.380574715573401,-0.0729390469067694,1.41006679595241,-0.3882431048869,-0.214732858288489,-1.42905931951458,1.89950850792531,905963
-0.333237631937464,0.288717798754808,0.275784166488446,-0.159456362065908,0.151621849819271,-0.0392814562841537,0.374854174451264,0.287073702433416,-0.282816545574798,0.682630980488497,0.0922874217578035,0.228161443816602,0.137759719951211,-0.805970256562252,-0.106196530083242,1.59975221394683,-0.268760454604533,-0.86377909768814,-2.04359084524188,2.14131245991503,906826
0.0117318611850382,0.257297242579428,0.265288907699246,-0.124816696519949,0.192500238190492,0.0941989869998999,0.0559672115571399,0.272635057475121,-0.305532843014196,0.153274216336873,0.179231406113096,0.179655323887179,-0.0657270702743643,-0.715256907892268,0.394726761580598,-1.15498487062782,-0.181478868143144,1.96038206988707,-0.855879130621054,2.13373228553859,753540
0.0588166551060479,0.106956496974606,0.177610812831624,-0.0400853740352998,0.135920135502278,0.0644400786368742,0.112251527591814,0.551066540012782,-0.246255543179146,0.180896845991352,0.180641068140507,-0.0397634380541166,-0.136386184861005,-1.07255870693739,0.282170296755373,-1.25587635272622,0.0516527055056665,2.3035702707612,-0.880168325824,2.3253025064263,910916
0.00569024767357079,0.278852200357818,0.268792056991093,-0.183974704785042,0.219049484057496,0.096727286797125,0.153591480687302,0.325535272904426,-0.385484854270415,0.289296397173652,0.24676459441173,0.147523482512511,-0.0719730288180064,-0.957863228917587,0.389319851470466,-1.07658656524242,-0.183574130867599,2.09637913467129,-1.22022454637515,2.22252743486335,1290730
0.0182323850743111,0.177079848892758,0.251934887940468,-0.0967012393638143,0.157285071450965,0.0966754792524138,0.111932725266621,0.439647903097989,-0.338771762940991,0.205257104990782,0.197264417766413,0.0796142927321693,-0.12128634802684,-1.00886473943282,0.374279140862388,-1.35608631380931,-0.0252558004359436,2.34205172633276,-0.955852471533525,2.26104384258305,753541
