cosmic_id,cisplatin,vismodegib,palbociclib,trametinib,dabrafenib,afatinib,olaparib
688121,0.9598214285714286,0.7008928571428572,0.9341517857142857,0.3973214285714286,0.2477678571428571,0.2265625,0.2053571428571429
713869,0.2946428571428571,0.5881696428571428,0.3828125,0.1428571428571429,0.5814732142857143,0.2734375,0.6194196428571428
713878,0.1696428571428571,0.1383928571428571,0.4107142857142857,0.0234375,0.0658482142857143,0.3984375,0.4252232142857143
713880,0.3783482142857143,0.6551339285714286,0.2120535714285714,0.3046875,0.4363839285714286,0.3214285714285714,0.703125
713885,0.0792410714285714,0.8292410714285714,0.0970982142857143,0.078125,0.1875,0.5334821428571428,0.7935267857142857
713899,0.7042410714285714,0.9620535714285714,0.2845982142857143,0.1116071428571429,0.328125,0.3002232142857143,0.6741071428571428
717431,0.8180803571428572,0.3683035714285714,0.75,0.5691964285714286,0.3392857142857143,0.5424107142857143,0.3470982142857143
722045,0.5122767857142857,0.4977678571428571,0.5044642857142857,0.7131696428571428,0.6439732142857143,0.8392857142857143,0.6395089285714286
722046,0.6830357142857143,0.6640625,0.5044642857142857,0.9162946428571429,0.5011160714285714,0.8582589285714286,0.8125
722058,0.7924107142857143,0.3482142857142857,0.5044642857142857,0.4977678571428571,0.5011160714285714,0.4955357142857143,0.5089285714285714
722066,0.4375,0.2544642857142857,0.6049107142857143,0.3939732142857143,0.7700892857142857,0.0401785714285714,0.1618303571428571
724812,0.5122767857142857,0.4977678571428571,0.5044642857142857,0.4977678571428571,0.5011160714285714,0.4229910714285714,0.8738839285714286
724825,0.6160714285714286,0.9486607142857143,0.3571428571428571,0.8984375,0.8537946428571428,0.6685267857142857,0.4040178571428571
724828,0.6863839285714286,0.1171875,0.7388392857142857,0.828125,0.5680803571428572,0.036830357142857095,0.1752232142857143
724831,0.5122767857142857,0.4977678571428571,0.5044642857142857,0.7946428571428572,0.8381696428571428,0.8035714285714286,0.3716517857142857
724834,0.5859375,0.2455357142857143,0.8080357142857143,0.8604910714285714,0.8582589285714286,0.4363839285714286,0.5803571428571428
724838,0.8493303571428572,0.3716517857142857,0.5044642857142857,0.6183035714285714,0.6529017857142857,0.4598214285714286,0.859375
724839,0.7678571428571428,0.1640625,0.0803571428571429,0.7098214285714286,0.125,0.0200892857142857,0.5758928571428572
724855,0.0859375,0.060267857142857095,0.25,0.84375,0.6339285714285714,0.4319196428571429,0.1852678571428571
724859,0.1886160714285714,0.6439732142857143,0.3046875,0.9140625,0.9151785714285714,0.625,0.34375
724863,0.041294642857142905,0.044642857142857095,0.0189732142857143,0.3582589285714286,0.0725446428571429,0.0513392857142857,0.0379464285714286
724866,0.5122767857142857,0.4977678571428571,0.8649553571428572,0.734375,0.1662946428571429,0.7667410714285714,0.2142857142857143
724868,0.6941964285714286,0.7064732142857143,0.7511160714285714,0.8671875,0.5011160714285714,0.6227678571428572,0.6662946428571428
724869,0.5122767857142857,0.4977678571428571,0.5044642857142857,0.9330357142857143,0.8515625,0.6774553571428572,0.8392857142857143
724870,0.9899553571428571,0.8883928571428571,0.8895089285714286,0.8270089285714286,0.6651785714285714,0.0747767857142857,0.3537946428571429
724872,0.0747767857142857,0.4006696428571429,0.7254464285714286,0.0636160714285714,0.3158482142857143,0.1707589285714286,0.296875
724873,0.2254464285714286,0.6685267857142857,0.1964285714285714,0.6808035714285714,0.3024553571428571,0.2020089285714286,0.6484375
724874,0.011160714285714302,0.0078125,0.2946428571428571,0.9776785714285714,0.7890625,0.734375,0.024553571428571397
724878,0.1986607142857143,0.3727678571428571,0.3080357142857143,0.5915178571428572,0.6428571428571428,0.390625,0.4654017857142857
724879,0.5122767857142857,0.4977678571428571,0.5044642857142857,0.7488839285714286,0.1450892857142857,0.6930803571428572,0.6104910714285714
735784,0.3939732142857143,0.6852678571428572,0.609375,0.6930803571428572,0.0770089285714286,0.6662946428571428,0.3805803571428571
749709,0.1305803571428571,0.3761160714285714,0.2488839285714286,0.6629464285714286,0.1060267857142857,0.9229910714285714,0.2410714285714286
749710,0.1707589285714286,0.6127232142857143,0.7957589285714286,0.7287946428571428,0.0323660714285714,0.5457589285714286,0.0357142857142857
749711,0.6785714285714286,0.5691964285714286,0.2020089285714286,0.1283482142857143,0.3504464285714286,0.1651785714285714,0.8359375
749712,0.71875,0.0948660714285714,0.3370535714285714,0.40625,0.3560267857142857,0.0736607142857143,0.4363839285714286
749714,0.3883928571428571,0.3582589285714286,0.1439732142857143,0.3828125,0.0669642857142857,0.3415178571428571,0.3794642857142857
749715,0.3258928571428571,0.8973214285714286,0.0770089285714286,0.024553571428571397,0.1540178571428571,0.7745535714285714,0.1283482142857143
749716,0.0379464285714286,0.0881696428571429,0.0234375,0.0033482142857143016,0.03125,0.9698660714285714,0.0479910714285714
749717,0.1104910714285714,0.3895089285714286,0.1852678571428571,0.2120535714285714,0.0970982142857143,0.1741071428571429,0.2633928571428571
753531,0.8537946428571428,0.7098214285714286,0.9720982142857143,0.8035714285714286,0.5011160714285714,0.9430803571428571,0.9140625
753532,0.1395089285714286,0.0959821428571429,0.6462053571428572,0.9095982142857143,0.9386160714285714,0.1997767857142857,0.8482142857142857
753533,0.9430803571428571,0.3258928571428571,0.5044642857142857,0.7477678571428572,0.5011160714285714,0.8404017857142857,0.3582589285714286
753534,0.5122767857142857,0.4977678571428571,0.5044642857142857,0.0078125,0.0513392857142857,0.0267857142857143,0.0625
753535,0.5122767857142857,0.4977678571428571,0.8805803571428571,0.5747767857142857,0.2756696428571429,0.9308035714285714,0.5926339285714286
753538,0.7689732142857143,0.6863839285714286,0.7109375,0.8638392857142857,0.6372767857142857,0.9832589285714286,0.8236607142857143
753540,0.044642857142857095,0.5602678571428572,0.4196428571428571,0.6261160714285714,0.7366071428571428,0.8415178571428572,0.4542410714285714
753541,0.8381696428571428,0.8381696428571428,0.9151785714285714,0.7834821428571428,0.5011160714285714,0.9386160714285714,0.6071428571428572
753545,0.234375,0.625,0.3381696428571429,0.9642857142857143,0.9888392857142857,0.3203125,0.109375
753546,0.2566964285714286,0.0993303571428571,0.3928571428571429,0.9430803571428571,0.5011160714285714,0.2477678571428571,0.3325892857142857
753547,0.4419642857142857,0.8671875,0.3861607142857143,0.2276785714285714,0.4352678571428571,0.6495535714285714,0.3258928571428571
753548,0.8694196428571428,0.9296875,0.7901785714285714,0.234375,0.7287946428571428,0.5993303571428572,0.7622767857142857
753549,0.2611607142857143,0.0591517857142857,0.0390625,0.2723214285714286,0.041294642857142905,0.025669642857142905,0.022321428571428603
753551,0.3705357142857143,0.1082589285714286,0.0200892857142857,0.016741071428571397,0.033482142857142905,0.0234375,0.7064732142857143
753552,0.1919642857142857,0.3850446428571429,0.7533482142857143,0.421875,0.1674107142857143,0.9441964285714286,0.1272321428571429
753554,0.2979910714285714,0.7801339285714286,0.9017857142857143,0.9174107142857143,0.5011160714285714,0.7511160714285714,0.8426339285714286
753555,0.6138392857142857,0.3180803571428571,0.7087053571428572,0.8660714285714286,0.6707589285714286,0.9776785714285714,0.7232142857142857
753556,0.4497767857142857,0.2064732142857143,0.5044642857142857,0.8582589285714286,0.6774553571428572,0.9118303571428571,0.3080357142857143
753558,0.7444196428571428,0.4084821428571429,0.765625,0.4475446428571429,0.8716517857142857,0.71875,0.890625
753561,0.4051339285714286,0.8493303571428572,0.3258928571428571,0.4285714285714286,0.59375,0.6997767857142857,0.6919642857142857
753562,0.375,0.4386160714285714,0.5848214285714286,0.6049107142857143,0.2287946428571429,0.9363839285714286,0.7979910714285714
753563,0.4252232142857143,0.8604910714285714,0.1395089285714286,0.7064732142857143,0.7511160714285714,0.2299107142857143,0.6930803571428572
753564,0.2511160714285714,0.2522321428571429,0.0870535714285714,0.1272321428571429,0.2154017857142857,0.2332589285714286,0.4051339285714286
753565,0.3180803571428571,0.3091517857142857,0.0915178571428571,0.1294642857142857,0.4274553571428571,0.3627232142857143,0.4642857142857143
753566,0.5122767857142857,0.4977678571428571,0.5044642857142857,0.3426339285714286,0.1529017857142857,0.4397321428571429,0.7366071428571428
753569,0.6071428571428572,0.2957589285714286,0.7410714285714286,0.9107142857142857,0.4453125,0.8370535714285714,0.7946428571428572
753570,0.5122767857142857,0.4977678571428571,0.5044642857142857,0.7042410714285714,0.8058035714285714,0.8772321428571429,0.9162946428571429
753572,0.5122767857142857,0.4977678571428571,0.5044642857142857,0.46875,0.2901785714285714,0.1729910714285714,0.7477678571428572
753573,0.96875,0.3203125,0.3805803571428571,0.4977678571428571,0.5011160714285714,0.4955357142857143,0.5089285714285714
753574,0.4430803571428571,0.5814732142857143,0.8984375,0.4977678571428571,0.5011160714285714,0.8861607142857143,0.5089285714285714
753575,0.3091517857142857,0.2142857142857143,0.7745535714285714,0.3448660714285714,0.024553571428571397,0.0189732142857143,0.016741071428571397
753576,0.3002232142857143,0.1450892857142857,0.5044642857142857,0.3125,0.0982142857142857,0.3158482142857143,0.2444196428571429
753577,0.8136160714285714,0.2131696428571429,0.9285714285714286,0.7511160714285714,0.9430803571428571,0.9263392857142857,0.2042410714285714
753578,0.6662946428571428,0.9609375,0.5044642857142857,0.8214285714285714,0.9341517857142857,0.9821428571428571,0.7087053571428572
753579,0.0725446428571429,0.3638392857142857,0.2544642857142857,0.96875,0.3515625,0.0714285714285714,0.2700892857142857
753581,0.6417410714285714,0.2154017857142857,0.1986607142857143,0.7767857142857143,0.1194196428571429,0.1261160714285714,0.1863839285714286
753582,0.6964285714285714,0.2433035714285714,0.1116071428571429,0.0323660714285714,0.0926339285714286,0.0613839285714286,0.0647321428571429
753583,0.578125,0.0848214285714286,0.2254464285714286,0.3917410714285714,0.3314732142857143,0.5602678571428572,0.3459821428571429
753584,0.1551339285714286,0.2745535714285714,0.0825892857142857,0.2466517857142857,0.2566964285714286,0.4196428571428571,0.5725446428571428
753585,0.5122767857142857,0.4977678571428571,0.3448660714285714,0.5859375,0.5011160714285714,0.8828125,0.6540178571428572
753586,0.6729910714285714,0.8058035714285714,0.5044642857142857,0.0658482142857143,0.2098214285714286,0.1785714285714286,0.1662946428571429
753588,0.4207589285714286,0.5747767857142857,0.0558035714285714,0.0669642857142857,0.2712053571428571,0.0825892857142857,0.6506696428571428
753589,0.025669642857142905,0.0691964285714286,0.0279017857142857,0.004464285714285698,0.6104910714285714,0.2912946428571429,0.0904017857142857
753592,0.6529017857142857,0.3225446428571429,0.8515625,0.6741071428571428,0.5714285714285714,0.6863839285714286,0.6350446428571428
753594,0.1026785714285714,0.7845982142857143,0.1216517857142857,0.0680803571428571,0.2388392857142857,0.1908482142857143,0.6607142857142857
753595,0.4408482142857143,0.2109375,0.8381696428571428,0.9587053571428571,0.9252232142857143,0.7790178571428572,0.5457589285714286
753596,0.5122767857142857,0.4977678571428571,0.2299107142857143,0.9319196428571429,0.9642857142857143,0.1004464285714286,0.1439732142857143
753599,0.1618303571428571,0.6060267857142857,0.0591517857142857,0.014508928571428603,0.0714285714285714,0.5212053571428572,0.0580357142857143
753600,0.3225446428571429,0.0725446428571429,0.4185267857142857,0.5993303571428572,0.3850446428571429,0.5837053571428572,0.0323660714285714
753604,0.0848214285714286,0.8783482142857143,0.5044642857142857,0.9375,0.8024553571428572,0.9754464285714286,0.9252232142857143
753605,0.5982142857142857,0.8828125,0.1261160714285714,0.4977678571428571,0.5011160714285714,0.4955357142857143,0.5089285714285714
753607,0.1238839285714286,0.4040178571428571,0.1629464285714286,0.125,0.1372767857142857,0.4285714285714286,0.4486607142857143
753608,0.8482142857142857,0.7555803571428572,0.3247767857142857,0.6852678571428572,0.3537946428571429,0.4955357142857143,0.8727678571428572
753610,0.9352678571428571,0.4174107142857143,0.6205357142857143,0.4095982142857143,0.7042410714285714,0.4508928571428571,0.8872767857142857
753612,0.0758928571428571,0.1953125,0.1930803571428571,0.0390625,0.1808035714285714,0.0792410714285714,0.1082589285714286
753614,0.2589285714285714,0.1495535714285714,0.6272321428571428,0.3694196428571429,0.3303571428571429,0.9252232142857143,0.3984375
753615,0.0959821428571429,0.6473214285714286,0.3716517857142857,0.3895089285714286,0.7600446428571428,0.2075892857142857,0.1361607142857143
753616,0.6183035714285714,0.2354910714285714,0.9095982142857143,0.4341517857142857,0.1752232142857143,0.0982142857142857,0.1183035714285714
753618,0.6261160714285714,0.7020089285714286,0.9955357142857143,0.6696428571428572,0.4017857142857143,0.2488839285714286,0.8448660714285714
753621,0.3247767857142857,0.2689732142857143,0.024553571428571397,0.5658482142857143,0.6908482142857143,0.8638392857142857,0.0435267857142857
753622,0.5122767857142857,0.4977678571428571,0.4241071428571429,0.5412946428571428,0.3928571428571429,0.8158482142857143,0.1953125
753623,0.7176339285714286,0.7667410714285714,0.8794642857142857,0.7555803571428572,0.7310267857142857,0.3950892857142857,0.828125
753624,0.8426339285714286,0.1138392857142857,0.3459821428571429,0.4977678571428571,0.5011160714285714,0.4296875,0.5089285714285714
905933,0.5122767857142857,0.4977678571428571,0.3013392857142857,0.052455357142857095,0.1004464285714286,0.5558035714285714,0.6205357142857143
905934,0.5122767857142857,0.4977678571428571,0.9207589285714286,0.012276785714285698,0.056919642857142905,0.044642857142857095,0.2745535714285714
905935,0.6651785714285714,0.9921875,0.7131696428571428,0.75,0.7064732142857143,0.9274553571428571,0.78125
905936,0.453125,0.8861607142857143,0.6830357142857143,0.8761160714285714,0.890625,0.5535714285714286,0.8504464285714286
905937,0.4017857142857143,0.1752232142857143,0.6595982142857143,0.2020089285714286,0.6149553571428572,0.0647321428571429,0.2008928571428571
905938,0.8203125,0.75,0.8404017857142857,0.4207589285714286,0.3236607142857143,0.234375,0.3939732142857143
905939,0.3962053571428571,0.2712053571428571,0.8582589285714286,0.9274553571428571,0.8950892857142857,0.1238839285714286,0.1506696428571429
905940,0.5691964285714286,0.8738839285714286,0.3995535714285714,0.7220982142857143,0.8125,0.4754464285714286,0.2823660714285714
905941,0.2444196428571429,0.1808035714285714,0.3616071428571429,0.3660714285714286,0.3939732142857143,0.3359375,0.3348214285714286
905942,0.8616071428571428,0.671875,0.6674107142857143,0.6997767857142857,0.6205357142857143,0.3470982142857143,0.8247767857142857
905944,0.5122767857142857,0.4977678571428571,0.1305803571428571,0.3080357142857143,0.3727678571428571,0.8381696428571428,0.1875
905945,0.0636160714285714,0.033482142857142905,0.8604910714285714,0.1104910714285714,0.3526785714285714,0.7321428571428572,0.044642857142857095
905946,0.3571428571428571,0.2366071428571429,0.8258928571428572,0.0558035714285714,0.6953125,0.1015625,0.6763392857142857
905947,0.5122767857142857,0.4977678571428571,0.8426339285714286,0.6127232142857143,0.6450892857142857,0.6551339285714286,0.7410714285714286
905948,0.3716517857142857,0.014508928571428603,0.140625,0.5613839285714286,0.1305803571428571,0.0279017857142857,0.4174107142857143
905949,0.6953125,0.7321428571428572,0.921875,0.9118303571428571,0.8258928571428572,0.8850446428571429,0.8783482142857143
905950,0.7957589285714286,0.6584821428571428,0.5044642857142857,0.7332589285714286,0.9162946428571429,0.9676339285714286,0.5625
905951,0.2868303571428571,0.041294642857142905,0.012276785714285698,0.4386160714285714,0.2120535714285714,0.4107142857142857,0.59375
905952,0.9073660714285714,0.984375,0.9933035714285714,0.2176339285714286,0.8113839285714286,0.5625,0.7667410714285714
905954,0.5122767857142857,0.4977678571428571,0.5044642857142857,0.9508928571428571,0.9765625,0.5904017857142857,0.2466517857142857
905955,0.75,0.3805803571428571,0.6584821428571428,0.9564732142857143,0.9095982142857143,0.4587053571428571,0.6171875
905956,0.7276785714285714,0.3616071428571429,0.6350446428571428,0.4977678571428571,0.9542410714285714,0.5279017857142857,0.1584821428571429
905957,0.6506696428571428,0.3872767857142857,0.890625,0.4631696428571429,0.0881696428571429,0.1473214285714286,0.3125
905958,0.9553571428571429,0.8805803571428571,0.9966517857142857,0.3247767857142857,0.8604910714285714,0.7131696428571428,0.921875
905959,0.1651785714285714,0.0892857142857143,0.6171875,0.4229910714285714,0.7433035714285714,0.7165178571428572,0.7578125
905960,0.4174107142857143,0.7957589285714286,0.7667410714285714,0.7466517857142857,0.6584821428571428,0.3861607142857143,0.8035714285714286
905961,0.1372767857142857,0.6138392857142857,0.3671875,0.9017857142857143,0.5011160714285714,0.2868303571428571,0.2366071428571429
905962,0.8292410714285714,0.4319196428571429,0.8147321428571428,0.8805803571428571,0.6897321428571428,0.2366071428571429,0.8292410714285714
905963,0.7377232142857143,0.3415178571428571,0.5044642857142857,0.5881696428571428,0.7410714285714286,0.9051339285714286,0.4118303571428571
905964,0.5993303571428572,0.96875,0.9162946428571429,0.4397321428571429,0.6986607142857143,0.4408482142857143,0.5491071428571428
905967,0.0993303571428571,0.1216517857142857,0.1071428571428571,0.1484375,0.1316964285714286,0.5178571428571428,0.011160714285714302
905968,0.3872767857142857,0.0926339285714286,0.7008928571428572,0.6919642857142857,0.3671875,0.8169642857142857,0.6383928571428572
905969,0.9285714285714286,0.109375,0.9308035714285714,0.9352678571428571,0.6037946428571428,0.6752232142857143,0.8962053571428571
905970,0.0011160714285713969,0,0.033482142857142905,0.6316964285714286,0,0.9174107142857143,0
905971,0.5848214285714286,0.8191964285714286,0.5044642857142857,0.4977678571428571,0.5011160714285714,0.4955357142857143,0.5089285714285714
905972,0.8839285714285714,0.3102678571428571,0.6261160714285714,0.78125,0.234375,0.1640625,0.9040178571428571
905973,0.9520089285714286,0.1607142857142857,0.5044642857142857,0.7991071428571428,0.3973214285714286,0.4620535714285714,0.5424107142857143
905974,0.5122767857142857,0.4977678571428571,0.828125,0.9609375,0.9799107142857143,0.7142857142857143,0.9810267857142857
905975,0.1729910714285714,0.2042410714285714,0.5044642857142857,0.9787946428571429,0.984375,0.2042410714285714,0.7522321428571428
905976,0.6774553571428572,0.2645089285714286,0.2421875,0.9542410714285714,0.9832589285714286,0.4162946428571429,0.6060267857142857
905977,0.1964285714285714,0.078125,0.2979910714285714,0.9754464285714286,0.9810267857142857,0.421875,0.5948660714285714
905978,0.8214285714285714,0.5625,0.8459821428571428,0.8136160714285714,0.8203125,0.5848214285714286,0.3783482142857143
905979,0.5122767857142857,0.4977678571428571,0.5044642857142857,0.6796875,0.7857142857142857,0.7354910714285714,0.7220982142857143
905980,0.3203125,0.6674107142857143,0.7466517857142857,0.7142857142857143,0.7645089285714286,0.9598214285714286,0.0502232142857143
905981,0.5122767857142857,0.4977678571428571,0.5044642857142857,0.7600446428571428,0.875,0.8080357142857143,0.9888392857142857
905982,0.1774553571428571,0.030133928571428603,0.0078125,0.4029017857142857,0.0200892857142857,0.4151785714285714,0.0970982142857143
905983,0.7321428571428572,0.8158482142857143,0.5044642857142857,0.6383928571428572,0.4341517857142857,0.3828125,0.9341517857142857
905984,0.9151785714285714,0.8203125,0.1462053571428571,0.7254464285714286,0.3381696428571429,0.6183035714285714,0.9017857142857143
905985,0.6897321428571428,0.9363839285714286,0.8102678571428572,0.6060267857142857,0.4185267857142857,0.8180803571428572,0.7823660714285714
905986,0.984375,0.2924107142857143,0.9029017857142857,0.3794642857142857,0.5491071428571428,0.3571428571428571,0.7254464285714286
905989,0.1997767857142857,0.1796875,0.8571428571428572,0.3716517857142857,0.6194196428571428,0.765625,0.0848214285714286
905990,0.3917410714285714,0.5658482142857143,0.125,0.7823660714285714,0.0993303571428571,0.78125,0.3158482142857143
905991,0.6886160714285714,0.8426339285714286,0.2622767857142857,0.5602678571428572,0.2555803571428571,0.7098214285714286,0.8939732142857143
906693,0.7879464285714286,0.2399553571428571,0.6573660714285714,0.8404017857142857,0.5915178571428572,0.4732142857142857,0.21875
906696,0.9408482142857143,0.9821428571428571,0.9866071428571429,0.9888392857142857,0.9821428571428571,0.1450892857142857,0.7589285714285714
906746,0.5770089285714286,0.6930803571428572,0.8415178571428572,0.7321428571428572,0.1160714285714286,0.2879464285714286,0.8459821428571428
906763,0.3671875,0.8136160714285714,0.9698660714285714,0.1618303571428571,0.9185267857142857,0.7243303571428572,0.4698660714285714
906765,0.6875,0.609375,0.1908482142857143,0.2533482142857143,0.4542410714285714,0.4475446428571429,0.390625
906790,0.6216517857142857,0.5915178571428572,0.8180803571428572,0.4977678571428571,0.5011160714285714,0.4955357142857143,0.5089285714285714
906791,0.9587053571428571,0.0982142857142857,0.5044642857142857,0.6350446428571428,0.6417410714285714,0.4955357142857143,0.2209821428571429
